random_id,participant_id,condition,first_question_page,Q0,Q1,Q2,Q3,age,gender,manipulation_check_question_order,justin_question_order,nate_question_order,likert_question,likert_response
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.far,1
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.standards,6
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.certain,1
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.reservations,1
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.conflicted,7
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.deep,6
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.principles,6
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.calm,5
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",justin.upset,3
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.far,3
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.standards,3
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.certain,6
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.reservations,6
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.conflicted,2
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.deep,4
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.principles,3
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.calm,5
pn71u7zw1uk,camel,immoral,nate,People who are perceived as acting on a moral decision are based upon their speed of action.,Justin.,"He did the right thing without much of a second thought, and I think most people would try to do that.",No.,23,Male,"[0,1]","[5,1,6,2,8,7,0,3,4]","[4,3,0,2,1,7,5,8,6]",nate.upset,1
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",manipulation_check_nate,1
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",manipulation_check_justin,7
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.far,1
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.standards,7
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.certain,1
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.reservations,1
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.conflicted,7
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.deep,7
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.principles,7
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.calm,7
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",justin.upset,2
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.far,7
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.standards,4
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.certain,7
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.reservations,4
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.conflicted,1
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.deep,5
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.principles,4
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.calm,4
po7ec71ra50,A16486413,moral,justin,N/A,N/A,NA,NA,22,Female,"[0,1]","[1,6,4,3,2,8,7,5,0]","[3,6,1,4,2,7,5,0,8]",nate.upset,4
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",manipulation_check_nate,7
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",manipulation_check_justin,3
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.far,4
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.standards,5
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.certain,3
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.reservations,5
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.conflicted,5
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.deep,5
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.principles,6
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.calm,6
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",justin.upset,7
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.far,4
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.standards,6
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.certain,1
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.reservations,6
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.conflicted,1
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.deep,7
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.principles,6
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.calm,7
pp8vzzm9gsp,penguin,moral,justin,How we see those who make the same decision but in different amounts of time.,"Probably Nate,","I take time to make decisions and think over things, good or bad.
",,19,Male,"[1,0]","[4,8,1,3,2,6,5,7,0]","[7,2,6,0,3,1,5,4,8]",nate.upset,6
ppembqoyonb,gazelle,moral,nate,moral testing,Jusitn,I'll do the same thing,no,22,Male,"[1,0]","[4,5,7,6,1,2,3,8,0]","[0,1,5,3,6,8,4,2,7]",manipulation_check_nate,1
ppembqoyonb,gazelle,moral,nate,moral testing,Jusitn,I'll do the same thing,no,22,Male,"[1,0]","[4,5,7,6,1,2,3,8,0]","[0,1,5,3,6,8,4,2,7]",manipulation_check_justin,7
